latitude,longitude,block_id,fire_occurrence
9.91290916025892,77.28655546922303,1,0
19.80336043841485,72.96565895260814,1,0
19.06674190543685,73.31600191341475,1,0
9.814094479005773,77.06197664819315,1,0
14.673980166092385,75.37314391404846,1,0
11.655640811450793,76.94519566125761,1,0
10.856140208584415,76.54993693624503,1,0
8.798998207950714,77.07095980103435,1,0
19.88420881398561,73.45973235887388,1,0
13.85651325754362,75.19348085722456,1,0
13.578035519466567,74.98686834187706,1,0
10.75732552733127,76.7924820629573,1,0
13.865496410384814,75.07669987028902,1,0
11.484960907468082,76.17264451691483,1,0
19.26437126794314,73.11837255090846,1,0
14.88957583428107,74.38499710151699,1,0
12.553956095570314,75.8762004731554,1,0
11.628691352927206,76.72959999306893,1,0
12.65277077682346,76.37925703226232,1,0
20.827439862311103,73.29803560773236,1,0
12.338360427381629,75.21144716290694,1,0
9.302054767057646,77.24163970501706,1,0
14.108041537097083,75.51687435950758,1,0
20.0908213293331,73.14532200943204,1,0
10.218336356859558,77.44825222036455,1,0
10.56867931766617,77.03502718966956,1,0
11.781404951227524,76.75654945159252,1,0
19.947090883873976,72.8578611185138,1,0
19.60573107590856,73.26210299636757,1,0
10.595628776189756,76.76553260443372,1,0
13.91041217459079,75.17551455154216,1,0
10.299184732430314,77.18774078796989,1,0
18.015713023017003,73.7921090139981,1,0
11.970051160892623,75.77738579190223,1,0
14.73686223598075,74.80720528505316,1,0
12.886332750694535,76.28942550385037,1,0
11.880219632480673,76.05586352997929,1,0
15.033306279740192,74.83415474357675,1,0
18.599617957694694,73.15430516227323,1,0
19.50691639465541,73.43278290035029,1,0
9.921892313100116,76.89129674421045,1,0
15.230935642246488,74.16940143332829,1,0
14.656013860409994,74.5197443941349,1,0
12.122764759192943,75.89416677883777,1,0
16.425694970125452,73.94482261229841,1,0
15.024323126898995,74.56466015834089,1,0
14.422451886538918,75.2922955384777,1,0
11.053769571090712,76.67570107602177,1,0
14.350586663809356,75.04076725892423,1,0
12.320394121699238,75.52585751234878,1,0
10.245285815383143,76.92722935557522,1,0
14.853643222916288,74.55567700549969,1,0
11.458011448944497,77.19672394081108,1,0
16.56044226274338,73.9627889179808,1,0
14.036176314367523,74.7353400623236,1,0
18.653516874741864,73.25311984352638,1,0
14.521266567792066,75.27432923279531,1,0
15.635177520100273,74.05262044639275,1,0
19.88420881398561,72.98362525829053,1,0
15.626194367259076,74.28618242026383,1,0
14.09905838425589,75.57975642939594,1,0
10.36206680231868,76.76553260443372,1,0
15.401615546229197,74.5377106998173,1,0
17.719268979257564,73.64837856853897,1,0
12.158697370557723,75.99298146009093,1,0
14.242788829715014,75.18449770438336,1,0
9.42781890683438,76.99909457830479,1,0
12.63480447114107,75.40907652541324,1,0
11.538859824515256,75.8762004731554,1,0
12.266495204652069,76.0468803771381,1,0
10.3261341909539,77.25062285785826,1,0
11.988017466575014,75.8762004731554,1,0
20.31540015036298,73.0375241753377,1,0
20.47709690150449,73.10938939806726,1,0
9.661380880705456,76.89129674421045,1,0
13.730749117766887,75.15754824585977,1,0
13.29057462854832,75.07669987028902,1,0
19.515899547496605,73.26210299636757,1,0
9.544599893769917,77.34045438627021,1,0
14.377536122332945,75.4809417481428,1,0
9.44578521251677,77.1697744822875,1,0
8.772048749427128,77.42130276184096,1,0
13.416338768325057,75.81331840326702,1,0
10.865123361425614,76.61281900613339,1,0
12.61683816545868,75.61568904076073,1,0
11.736489187021547,76.19061082259722,1,0
11.79038810406872,76.06484668282049,1,0
16.72213901388489,74.02567098786918,1,0
10.981904348361152,76.36129072657992,1,0
13.596001825148958,75.0946661759714,1,0
20.92625454356425,73.64837856853897,1,0
13.721765964925693,75.3012786913189,1,0
19.273354420784333,73.45074920603268,1,0
10.11952167560641,76.55892008908623,1,0
8.700183526697566,77.22367339933467,1,0
20.989136613452622,73.36990083046192,1,0
15.239918795087682,74.96890203619466,1,0
11.37716307337374,77.1607913294463,1,0
17.449774394021706,73.45973235887388,1,0
8.93374550056864,77.07994295387554,1,0
13.694816506402104,75.42704283109562,1,0
13.730749117766887,75.59772273507834,1,0
10.47884778925422,77.21469024649348,1,0
20.117770787856685,72.97464210544933,1,0
13.039046348994855,75.68755426349028,1,0
19.947090883873976,73.63041226285658,1,0
13.434305074007444,75.36416076120726,1,0
16.829936847979237,73.77414270831571,1,0
17.036549363326724,73.54956388728583,1,0
19.417084866243457,73.2261703850028,1,0
18.04266248154059,73.2171872321616,1,0
16.12925092636601,73.82804162536287,1,0
8.798998207950714,77.27757231638184,1,0
14.961441057010632,74.50177808845253,1,0
8.502554164191272,77.3584206919526,1,0
15.742975354194614,74.03465414071037,1,0
15.141104113834537,74.42092971288176,1,0
11.727506034180356,76.51400432488025,1,0
15.06025573826378,74.61855907538806,1,0
11.529876671674058,76.78349891011611,1,0
19.102674516801624,73.26210299636757,1,0
9.302054767057646,77.43028591468216,1,0
15.949587869542103,74.11550251628113,1,0
14.108041537097083,74.55567700549969,1,0
13.335490392754297,75.60670588791953,1,0
17.35095971276856,73.64837856853897,1,0
20.19861916342744,73.05549048102009,1,0
11.97903431373382,76.12772875270885,1,0
19.28233757362553,73.53159758160344,1,0
20.980153460611422,73.68431117990376,1,0
20.396248525933736,73.11837255090846,1,0
13.299557781389517,75.74145318053746,1,0
12.158697370557723,75.57077327655475,1,0
14.817710611551508,74.54669385265849,1,0
21.75270460495421,73.75617640263332,1,0
14.224822524032623,75.25636292711292,1,0
18.186392926999712,73.4058334418267,1,0
11.853270173957087,76.56790324192743,1,0
17.512656463910073,73.46871551171508,1,0
19.11165766964282,73.19922092647921,1,0
9.742229256276213,77.3494375391114,1,0
9.436802059675571,76.95417881409881,1,0
12.212596287604896,76.0378972242969,1,0
9.42781890683438,76.9811282726224,1,0
20.10878763501549,73.54058073444463,1,0
15.087205196787364,74.46584547708774,1,0
14.799744305869115,74.49279493561133,1,0
19.93810773103278,72.77701274294304,1,0
14.94347475132824,74.3670307958346,1,0
9.93087546594131,76.56790324192743,1,0
10.981904348361152,76.48705486635666,1,0
11.60174189440362,76.19061082259722,1,0
20.57591158275764,73.75617640263332,1,0
13.533119755260593,75.8672173203142,1,0
18.015713023017003,73.53159758160344,1,0
12.176663676240114,75.39111021973085,1,0
20.791507250946324,73.17227146795562,1,0
13.353456698436688,75.37314391404846,1,0
18.85114623724816,73.30701876057356,1,0
11.673607117133182,76.96316196694,1,0
16.82095369513804,73.70227748558615,1,0
11.610725047244816,77.3674038447938,1,0
11.907169091004258,75.93009939020256,1,0
17.74621843778115,73.72024379126853,1,0
17.02756621048553,73.88194054241005,1,0
15.051272585422584,74.70839060380001,1,0
12.2036131347637,75.58873958223714,1,0
10.415965719365852,76.52298747772144,1,0
9.167307474439715,77.25062285785826,1,0
16.01246993943047,73.69329433274495,1,0
19.1475902810076,73.36990083046192,1,0
10.649527693236928,76.82841467432208,1,0
9.921892313100116,77.05299349535196,1,0
9.796128173323382,77.33147123342901,1,0
17.638420603686804,73.56753019296822,1,0
17.979780411652225,73.26210299636757,1,0
14.0810920785735,74.95991888335348,1,0
12.500057178523145,76.21756028112081,1,0
10.20935320401836,77.28655546922303,1,0
19.59674792306736,73.19922092647921,1,0
18.47385381791796,73.4058334418267,1,0
17.92588149460505,73.72922694410973,1,0
12.257512051810872,76.23552658680319,1,0
13.87447956322601,74.9239862719887,1,0
12.571922401252705,76.21756028112081,1,0
9.149341168757326,77.25062285785826,1,0
11.449028296103302,76.05586352997929,1,0
12.670737082505852,75.14856509301858,1,0
19.87522566114441,73.61244595717419,1,0
15.859756341130153,74.25923296174025,1,0
15.24890194792888,74.87008735494152,1,0
19.704545757161704,73.36091767762072,1,0
16.272981371825132,73.86397423672766,1,0
13.847530104702424,75.33721130268367,1,0
15.069238891104972,75.00483464755945,1,0
9.526633588087526,77.00807773114599,1,0
13.542102908101787,75.04076725892423,1,0
18.743348403153817,73.13633885659084,1,0
11.79038810406872,77.21469024649348,1,0
12.643787623982266,75.31026184416008,1,0
14.206856218350232,75.0946661759714,1,0
17.961814105969832,73.235153537844,1,0
11.853270173957087,77.25960601069944,1,0
14.521266567792066,74.87907050778271,1,0
14.215839371191429,75.66958795780789,1,0
11.332247309167764,76.09179614134408,1,0
10.676477151760514,76.89129674421045,1,0
19.81234359125605,73.27108614920877,1,0
12.113781606351749,75.62467219360192,1,0
12.518023484205532,75.8672173203142,1,0
20.25251808047461,72.90277688271976,1,0
15.446531310435171,74.69042429811762,1,0
15.07822204394617,74.98686834187706,1,0
14.70092962461597,74.74432321516478,1,0
20.67472626401079,73.30701876057356,1,0
14.377536122332945,75.14856509301858,1,0
15.464497616117564,74.5197443941349,1,0
9.382903142628402,77.40333645615857,1,0
20.935237696405448,73.30701876057356,1,0
12.5809055540939,75.33721130268367,1,0
15.392632393388002,74.340081337311,1,0
12.374293038746409,75.97501515440854,1,0
16.138234079207205,73.77414270831571,1,0
8.511537317032467,77.13384187092272,1,0
11.637674505768402,76.37925703226232,1,0
12.311410968858045,75.62467219360192,1,0
11.51191036599167,76.0199309186145,1,0
15.554329144529516,74.5287275469761,1,0
12.212596287604896,75.8672173203142,1,0
15.482463921799951,74.5197443941349,1,0
20.36929906741015,73.51363127592104,1,0
13.407355615483858,75.58873958223714,1,0
10.15545428697119,77.09790925955794,1,0
18.015713023017003,73.73821009695092,1,0
8.493571011350076,77.18774078796989,1,0
18.321140219617643,73.44176605319149,1,0
11.60174189440362,76.39722333794471,1,0
13.47922083821342,75.40907652541324,1,0
9.436802059675571,76.92722935557522,1,0
20.6567599583284,73.54058073444463,1,0
16.66824009683772,73.94482261229841,1,0
15.680093284306247,74.26821611458145,1,0
10.029690147194458,77.30452177490542,1,0
20.270484386157005,73.45973235887388,1,0
16.704172708202503,73.64837856853897,1,0
12.158697370557723,75.79535209758463,1,0
13.23667571150115,75.37314391404846,1,0
14.548216026315652,75.22043031574813,1,0
18.37503913666481,73.70227748558615,1,0
11.287331544961788,76.90926304989284,1,0
17.988763564493418,73.73821009695092,1,0
13.865496410384814,74.86110420210032,1,0
12.5809055540939,75.88518362599658,1,0
19.740478368526485,73.08243993954368,1,0
11.655640811450793,76.74756629875132,1,0
16.632307485472943,73.72024379126853,1,0
13.461254532531033,75.43602598393682,1,0
9.302054767057646,76.9811282726224,1,0
10.829190750060832,76.9721451197812,1,0
14.215839371191429,74.96890203619466,1,0
13.209726252977564,75.06771671744782,1,0
12.365309885905214,75.8672173203142,1,0
9.454768365357964,76.90926304989284,1,0
9.859010243211747,76.88231359136925,1,0
12.22157944044609,75.51687435950758,1,0
12.2036131347637,76.28942550385037,1,0
10.335117343795096,77.40333645615857,1,0
20.33336645604537,72.96565895260814,1,0
9.553583046611111,77.17875763512869,1,0
17.845033119034294,73.61244595717419,1,0
13.811597493337644,75.14856509301858,1,0
13.003113737630072,75.57975642939594,1,0
21.096934447546964,73.52261442876224,1,0
16.811970542296844,74.00770468218678,1,0
15.455514463276367,74.50177808845253,1,0
18.096561398587763,73.62142911001538,1,0
12.437175108634776,75.59772273507834,1,0
15.572295450211906,74.5197443941349,1,0
19.174539739531188,73.53159758160344,1,0
16.44366127580784,73.61244595717419,1,0
13.973294244479158,74.99585149471825,1,0
13.793631187655253,75.37314391404846,1,0
8.65526776249159,77.27757231638184,1,0
21.52812578392433,73.82804162536287,1,0
12.03293323078099,76.10976244702647,1,0
12.886332750694535,75.61568904076073,1,0
11.691573422815573,76.83739782716327,1,0
20.52201266571047,73.45074920603268,1,0
19.74946152136768,73.00159156397292,1,0
11.592758741562426,76.70265053454534,1,0
10.200370051177169,77.27757231638184,1,0
9.27510530853406,77.3494375391114,1,0
18.25825814972928,73.50464812307985,1,0
13.461254532531033,75.78636894474343,1,0
17.413841782656924,73.56753019296822,1,0
15.212969336564097,74.32211503162861,1,0
15.30280086497605,74.30414872594622,1,0
12.778534916600194,75.858234167473,1,0
9.859010243211747,76.90027989705165,1,0
12.42819195579358,76.16366136407363,1,0
